place_id,name,area,town,latitude,longitude,concept,price_tier,rating,reviews_count,high_rating,log_reviews,weekly_hours,dist_centre_km,log_density,is_claimed,own_website,social_page_only,has_phone,has_menu_link,online_ordering,has_attributes,table_service,delivery,takes_reservations,restroom,wifi,free_parking,kid_friendly,outdoor_seating,wheelchair_access,card_payments,digital_payments,open_late,opens_early,has_hours,is_chain,veg_only
ChIJC8h7AABZqDsRJ9SnKUu2Sc8,Anu mess,R.S. Puram,Coimbatore,11.008983,76.950802,Multi-cuisine / General,Budget,4.2,649,1,6.476972362889683,87.0,1.9738202288647373,5.488937726156687,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
ChIJpSpqlBxZqDsRoxsFHp2mNFI,Sri Balaji Homely Mess,R.S. Puram,Coimbatore,11.008745,76.950814,South Indian & Regional,Not disclosed,4.2,558,1,6.326149473155099,31.0,1.9516631924000818,5.521460917862246,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJoVTOCQRZqDsRIs_TVkyuFI4,Patti Amma Tiffin Stall,R.S. Puram,Coimbatore,11.008216,76.957729,South Indian & Regional,Budget,3.9,858,0,6.755768921984256,31.5,1.5661556891270445,5.402677381872279,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0
ChIJMRpi_BxZqDsRz_5hSyy5Syg,Tiffen House,R.S. Puram,Coimbatore,11.008873,76.954821,Vegetarian,Not disclosed,4.4,1391,1,7.238496840894365,52.5,1.7419863321711706,5.4680601411351315,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ChIJu6R_ZgxZqDsR6kpkJAj7nRg,Sri Mookambika Mess,R.S. Puram,Coimbatore,11.006576,76.953707,South Indian & Regional,Not disclosed,3.8,476,0,6.1675164908883415,56.0,1.5743092443622757,5.575949103146316,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJhVtF8RxZqDsRogj6XsE-otY,Sree Subbu Mess - Restaurant in Coimbatore,R.S. Puram,Coimbatore,11.009588,76.950488,South Indian & Regional,Not disclosed,3.8,2107,0,7.653494909661253,87.0,2.048448029180544,5.4680601411351315,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0
ChIJ8xjAH2dZqDsR5c9DYpLH9hk,Salem Ravichandran Tiffen House,R.S. Puram,Coimbatore,11.011796,76.947155,South Indian & Regional,Budget,4.2,1604,1,7.380879035564116,108.5,2.464492679351526,5.147494476813453,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1
ChIJ0-r8OklZqDsRCbhir4ULepw,Arya Mess,R.S. Puram,Coimbatore,11.002863,76.95018,Multi-cuisine / General,Not disclosed,3.6,49,0,3.912023005428146,94.5,1.5310344562937812,5.44673737166631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJoSLyJ3ZZqDsR_g9m9vE2yXA,Balu Mess,Ram Nagar,Coimbatore,11.007461,76.965435,Multi-cuisine / General,Budget,4.8,48,1,3.8918202981106265,87.0,1.4963617753180758,4.962844630259907,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ChIJ6fi8RwVZqDsR4k9fPa_fuhc,Lakshmi Mess,R.S. Puram,Coimbatore,11.005101,76.953433,Multi-cuisine / General,Not disclosed,3.9,92,0,4.532599493153256,63.0,1.4559030728406503,5.572154032177765,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ChIJzTyKuRpZqDsR94uvmehbR_Y,PANDIAN MESS,R.S. Puram,Coimbatore,11.003236,76.952774,Fast food & Quick bites,Budget,3.9,52,0,3.970291913552122,112.0,1.3448604659506596,5.638354669333745,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
ChIJ9azH6jxZqDsRYFjuTlSGkAY,Sri Krishna Tiffin House,R.S. Puram,Coimbatore,11.00936,76.957698,Multi-cuisine / General,Not disclosed,3.9,36,0,3.6109179126442243,87.0,1.690247965218027,5.393627546352361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJB5yRTQBZqDsROknkp6iRnEU,Sri KrishnaIyer Mess and Catering,Ram Nagar,Coimbatore,11.011438,76.961805,Vegetarian,Budget,4.3,1420,1,7.259116128097101,54.0,1.8728219678515887,5.351858133476067,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1
ChIJT8ybWlVYqDsRWyUgi43pN7M,Sri Gowri Mess,Ram Nagar,Coimbatore,11.014618,76.965264,Biryani & Non-veg,Not disclosed,4.3,564,1,6.336825731146441,16.5,2.2655042732549555,5.37989735354046,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJA2NwCh1ZqDsRkkyauIqFOfk,Hotel Atchayaa Chettinadu,R.S. Puram,Coimbatore,11.01155,76.950107,South Indian & Regional,Mid,3.9,2202,0,7.697575346802343,80.5,2.2520434380570444,5.393627546352361,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0
ChIJCe-E8FRYqDsRFvoK6Hu-QDc,Sree subbu mess,Ram Nagar,Coimbatore,11.016244,76.967969,Biryani & Non-veg,Not disclosed,3.9,5242,0,8.564649132572534,87.0,2.511238133343367,5.204006687076795,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ChIJ4Ty8aVRYqDsR7RQCG0hgL24,Anbu Mess,Cross Cut,Coimbatore,11.018855,76.968745,South Indian & Regional,Budget,3.7,292,0,5.680172609017068,98.0,2.81366561247689,5.111987788356544,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0
ChIJn884FBBZqDsRJySTe62MRFg,Restaurant Aaha,R.S. Puram,Coimbatore,11.008034,76.957743,South Indian & Regional,Not disclosed,4.6,1582,1,7.367077059881012,77.0,1.5462052622871478,5.402677381872279,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJqxGDjQRZqDsRWVOlQJoXjwE,The Punjab Express,R.S. Puram,Coimbatore,11.011099,76.95446,North Indian & Global,Mid,4.2,1810,1,7.501634457883413,59.5,1.9848408384378011,5.455321115357702,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1
ChIJU5s_ygZZqDsRthdk5FbJWCE,Kailash Parbat,R.S. Puram,Coimbatore,11.008021,76.960102,North Indian & Global,Not disclosed,4.2,4904,1,8.498010371999463,77.0,1.4990572800218798,5.225746673713202,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ChIJjSSMX0NZqDsRTGn4LeRjciA,Dil Se Restaurant,R.S. Puram,Coimbatore,11.007654,76.943412,North Indian & Global,Not disclosed,4.1,1636,0,7.400620577371135,64.0,2.441715470286484,4.948759890378168,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
ChIJuejyKgNZqDsR6BBSLF2Y2ws,That's Y Food,R.S. Puram,Coimbatore,11.010405,76.952931,North Indian & Global,Not disclosed,3.9,1745,0,7.465082736399547,45.5,1.9857230992176007,5.480638923341991,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
ChIJ2eDUdutZqDsRAFYpB4rGjnU,Mayura pure veg restaurant,R.S. Puram,Coimbatore,11.00685,76.952027,Vegetarian,Mid,4.6,19,1,2.995732273553991,84.0,1.7035579864082493,5.602118820879701,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
ChIJVQGlGaZZqDsR-aihoM6ZooY,NAINA KADAI RS Puram,R.S. Puram,Coimbatore,11.008215,76.957689,Multi-cuisine / General,Not disclosed,3.9,143,0,4.969813299576001,77.0,1.5671709949563224,5.407171771460119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJaZuBBwBZqDsRxdXlFl0mfQo,Shuddh - Cloud Kitchen,R.S. Puram,Coimbatore,11.011109,76.951074,North Indian & Global,Not disclosed,4.4,43,1,3.784189633918261,77.0,2.1541109524869473,5.438079308923196,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJizvAW6tZqDsRIsvh4lq-rz4,Sai Bombay Restaurant,Town Hall,Coimbatore,10.999886,76.955099,North Indian & Global,Mid,4.2,500,1,6.2166061010848646,56.0,0.9047169193960316,5.389071729816501,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1
ChIJnYk59JFZqDsR0MEbwHadeJw,Dindigul Thalappakatti Restaurant,R.S. Puram,Coimbatore,11.006651,76.951591,Multi-cuisine / General,Not disclosed,4.6,2403,1,7.784889295655098,84.0,1.715214205895717,5.594711379601839,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
ChIJkR-NG35ZqDsROytLl4jLBkk,Thyme & Whisk - Coimbatore,R.S. Puram,Coimbatore,11.00866,76.95196,Multi-cuisine / General,Not disclosed,4.5,628,1,6.444131256700441,84.0,1.8724109548154475,5.517452896464707,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJ-wOsktpZqDsR2Q_WvGWmY6A,KOVE,R.S. Puram,Coimbatore,11.006837,76.951619,Multi-cuisine / General,Premium,4.6,2500,1,7.824445930877619,43.0,1.7295318873310845,5.5909869805108565,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1
ChIJV7xuK3FZqDsRGBcSWJCPhpg,Annam Rs puram,R.S. Puram,Coimbatore,11.010472,76.947952,Multi-cuisine / General,Not disclosed,4.7,187,1,5.236441962829949,42.0,2.295526915071146,5.25227342804663,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJ26O52AJZqDsRWLUrIsR6IW0,Cock Ra Co,R.S. Puram,Coimbatore,11.01044,76.953718,Biryani & Non-veg,Not disclosed,4.0,7536,0,8.92757950384347,77.0,1.9507317313823065,5.4638318050256105,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJsy0grgFZqDsR5m9NnmoFVew,Kaanchan Kitchens,Ranganathapuram,Coimbatore,11.014823,76.955079,Vegetarian,Mid,4.2,1265,1,7.143617602704121,87.5,2.3521573869949792,5.3981627015177525,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1
ChIJ44wyzYtZqDsRJmrIQ3JV3JU,Britain To Bombay 1800,R.S. Puram,Coimbatore,11.006553,76.951829,Multi-cuisine / General,Premium,4.6,933,1,6.839476438228843,77.0,1.690538776292654,5.602118820879701,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0
ChIJdRGSXkxZqDsRSyd5WjS8GE8,Ajay's Delhiwala Sweet Home,Ram Nagar,Coimbatore,11.012194,76.962398,North Indian & Global,Not disclosed,4.1,4547,0,8.422442854870427,91.0,1.9593939283815474,5.402677381872279,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
ChIJw-xCH0lZqDsRfwAIkEh9YIY,Four Cups(veg restaurant),R.S. Puram,Coimbatore,11.013543,76.950836,North Indian & Global,Not disclosed,4.3,3768,1,8.234564993267135,48.88333333333333,2.4013195145173607,5.318119993844216,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ChIJSQNdOP9ZqDsRAdI7CnvYrrc,Sharief Bhai Biryani | RS Puram,R.S. Puram,Coimbatore,11.010547,76.951805,Biryani & Non-veg,Premium,4.4,3792,1,8.2409125416889,87.5,2.0594111257308745,5.455321115357702,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0
ChIJdRTjFLNZqDsRUOSZWe9UKSU,Valsi Restaurant,R.S. Puram,Coimbatore,11.006142,76.952933,Multi-cuisine / General,Mid,4.2,194,1,5.272999558563747,77.0,1.5815404984664925,5.58724865840025,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0
ChIJUdN5hKtZqDsRWKdsZY_iuKo,ARABIAN EXPRESS COIMBATORE,R.S. Puram,Coimbatore,11.009129,76.959099,North Indian & Global,Not disclosed,4.2,221,1,5.402677381872279,84.0,1.6349572468260243,5.308267697401205,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJqWE5gBxZqDsRQQ07MsJ7Bpk,Shree Anandhaas | R.S.Puram,R.S. Puram,Coimbatore,11.008503,76.951208,South Indian & Regional,Budget,4.1,5744,0,8.656085190282855,105.0,1.9046079813201242,5.541263545158426,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0
ChIJ7xGqx6JZqDsRyLYGzo74bnI,Hotel Unavu Aram,R.S. Puram,Coimbatore,11.005901,76.957373,Vegetarian,Not disclosed,4.3,404,1,6.003887067106539,35.0,1.3312725627754762,5.4680601411351315,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJHbK1m-5ZqDsRrTfnQgieVKI,Thaimadi Unavu,R.S. Puram,Coimbatore,11.008369,76.95138,South Indian & Regional,Not disclosed,4.5,123,1,4.820281565605037,62.5,1.8815594501897699,5.552959584921617,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ChIJj2II5qNZqDsRlMMF6adtCEU,SK- Taste of UDUPI,R.S. Puram,Coimbatore,11.008053,76.94589,South Indian & Regional,Budget,4.3,3861,1,8.258940462988459,108.5,2.2591538996059346,5.214935757608986,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1
ChIJzzyScxRZqDsRIVVBd5nYtYY,BurgerMan RS Puram,R.S. Puram,Coimbatore,11.012543,76.950509,Multi-cuisine / General,Not disclosed,4.5,1082,1,6.9874902470009905,115.5,2.322467441646013,5.3471075307174685,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
ChIJEQsumAxZqDsRInP_LN7dq6s,Chettinad Canteen,Saibaba Colony,Coimbatore,11.023495,76.944003,South Indian & Regional,Not disclosed,4.4,1315,1,7.182352111885263,37.0,3.7321423990079805,5.093750200806762,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJoRW-2W1ZqDsR7DLv2Niabd8,Karaikudi Sri Priya Mess Coimbatore,Tatabad,Coimbatore,11.021756,76.962008,South Indian & Regional,Mid,4.0,1196,0,7.087573705557973,59.0,3.020338571345135,5.236441962829949,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0
ChIJeZ3fcAJZqDsRSYrc_jpB0Ko,Madhuram Vilas - Authentic Chettinad Restaurant,R.S. Puram,Coimbatore,11.007788,76.95099,Multi-cuisine / General,Premium,4.6,133,1,4.897839799950911,70.0,1.8551403919697813,5.560681631015528,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0
ChIJF_gCjRpZqDsRzwPbvy3HMas,Arusuvai Atchayaa Tiffen Center,R.S. Puram,Coimbatore,11.002921,76.950478,South Indian & Regional,Not disclosed,4.1,679,0,6.522092798170152,101.5,1.5090875066289895,5.4680601411351315,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJdVKmbkhZqDsRTKKIbzCy2kg,APPANS RESTAURANT,R.S. Puram,Coimbatore,11.003525,76.950584,Multi-cuisine / General,Mid,4.8,76,1,4.343805421853684,105.0,1.542297956623145,5.529429087511423,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
ChIJu-F4HwNZqDsRZR7rxUulK3c,KANNANNAN VIRUNDHU,R.S. Puram,Coimbatore,11.010434,76.954464,Biryani & Non-veg,Not disclosed,4.0,939,0,6.84587987526405,24.5,1.9165287916465124,5.459585514144159,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJxTm5q1dYqDsRldtGX6sTlHY,Paripoornam Chettinad,Subbana Gounder Layout,Coimbatore,11.022542,76.966911,South Indian & Regional,Budget,4.0,147,0,4.997212273764115,100.5,3.1647002625732585,5.220355825078325,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
ChIJOekX7wNZqDsRfKD3xgIWPGA,Ungal Periyasamy inChettinadu Idli Kadai,R.S. Puram,Coimbatore,11.008482,76.957627,South Indian & Regional,Not disclosed,4.3,609,1,6.413458957167357,29.75,1.5976007126947371,5.41610040220442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJo_U7-99YqDsRLNqQWSRIRNA,Pranesh Chettinadu Hotel,Lawley Rd,Coimbatore,11.013489,76.940629,South Indian & Regional,Not disclosed,4.0,14,0,2.70805020110221,105.11666666666666,3.0905582213382568,4.23410650459726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ChIJ-_2Syw1ZqDsR6gkxIktgjlc,Covai ANGANAN Biriyani House,R.S. Puram,Coimbatore,11.008068,76.957899,Biryani & Non-veg,Premium,4.4,3979,1,8.289037098278483,84.0,1.545560138805862,5.4116460518550396,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
ChIJzfv6XRFZqDsRBHOp2UMKyIc,Dhanalakshmi Chettinadu Mess,Sivanandhapuram,Coimbatore,10.99687,76.948445,Multi-cuisine / General,Mid,4.1,92,0,4.532599493153256,112.0,1.436435169439399,4.948759890378168,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
ChIJDwWXpSZZqDsR4gAB6zx7NqI,"Shree Anandhaas Sweets and Snacks - R.S Puram, Coimbatore",R.S. Puram,Coimbatore,11.009774,76.948633,Bakery & Desserts,Not disclosed,4.5,1734,1,7.45876269238096,98.0,2.1883372096490055,5.332718793265369,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ChIJ-V92O9xZqDsRSJtwD1orl-k,LA CASA,Tatabad,Coimbatore,11.019931,76.96026,Fast food & Quick bites,Not disclosed,3.8,290,0,5.673323267171493,77.0,2.819425773382309,5.303304908059076,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
ChIJfWO2KhlZqDsRME6C0UT9pUQ,Pizza Paradise,R.S. Puram,Coimbatore,11.009753,76.944389,Fast food & Quick bites,Not disclosed,4.2,1034,1,6.942156705699469,85.0,2.5073108659594694,4.997212273764115,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJkxWQC2j2qDsRDWOyS3ydHVU,"Pizza Hut | R S Puram, Coimbatore",R.S. Puram,Coimbatore,11.003106,76.951523,Fast food & Quick bites,Premium,4.3,4395,1,8.388450315523512,84.0,1.4341822414604142,5.5093883366279774,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
ChIJwT2LtUFZqDsRypsBGRGzZy0,Chicago Pizza| The best pizza in coimbatore|,R.S. Puram,Coimbatore,11.011209,76.946237,Fast food & Quick bites,Mid,4.7,377,1,5.934894195619588,70.0,2.479921750736735,5.087596335232384,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0
ChIJ7YdlWphZqDsRrk2Hb48B6A0,"Domino's Pizza | Sai Baba Colony, Coimbatore",Coimbatore,Coimbatore,11.026196,76.943753,Fast food & Quick bites,Premium,3.7,2414,0,7.789454566086673,112.0,4.006667455744814,5.093750200806762,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0
ChIJc6mhWdFZqDsR4bW7kNiP99U,Van Dough Cafe & Pizzeria,Peelamedu,Coimbatore,11.022678,76.995753,Fast food & Quick bites,Not disclosed,4.5,528,1,6.270988431858299,73.5,4.879252863495431,4.219507705176107,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJSTCD_fFZqDsRHNfbZSX4tHY,Zucceria-True Italian Pizza,R.S. Puram,Coimbatore,11.006724,76.947322,Fast food & Quick bites,Not disclosed,3.6,14,0,2.70805020110221,119.0,2.044187651081687,5.3471075307174685,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
ChIJB3LlbdxZqDsRWCquLj3UWbg,Eat Italiano,R.S. Puram,Coimbatore,11.013172,76.945693,North Indian & Global,Not disclosed,4.3,632,1,6.450470422144176,91.0,2.684017351714782,4.9344739331306915,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
ChIJPQDZsONZqDsRzGU8VRmfOgs,"Pizza Hut | Brookefield Mall, Coimbatore",R.S. Puram,Coimbatore,11.009511,76.959017,Fast food & Quick bites,Premium,4.6,1024,1,6.932447891572509,84.0,1.6783060431192918,5.3706380281276624,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
ChIJ9Ri5KQBZqDsRk83lWrPtnXU,"Domino’s pizza | Gandhipuram, Coimbtore",Gandhipuram,Coimbatore,11.018995,76.969824,Fast food & Quick bites,Premium,3.7,50,0,3.9318256327243257,84.0,2.864198693571848,5.062595033026967,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0
ChIJCbsoWShYqDsR9IpyiJwFJ64,"Pizza Hut | Fun Republic Mall, Coimbatore",Peelamedu,Coimbatore,11.024183,77.010911,Fast food & Quick bites,Not disclosed,4.7,4144,1,8.329658067569396,84.0,6.326486955136117,4.9344739331306915,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
ChIJGfjUYahZqDsRgSofs9nhQPk,CAHYO ~ garden restaurant,R.S. Puram,Coimbatore,11.014065,76.948408,Cafe & Beverages,Not disclosed,3.8,655,0,6.486160788944089,73.5,2.5875900697322285,5.123963979403259,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
ChIJl1JI_jBZqDsRnHrEeYmTOCA,Pizza paradize,R.S. Puram,Coimbatore,11.006324,76.950806,Fast food & Quick bites,Budget,4.4,33,1,3.5263605246161616,84.0,1.742600442514625,5.560681631015528,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1
ChIJ8fVb6GVZqDsRH6b5p0EWv1Y,"Pizza Hut | Avinashi Road, Coimbatore",Peelamedu,Coimbatore,11.018133,76.990576,Fast food & Quick bites,Not disclosed,4.7,2235,1,7.71244383427499,84.0,4.121739065233938,4.290459441148391,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
ChIJ83MuXABZqDsRP1wpkGBntXk,Trevizo,Puliakulam,Coimbatore,11.008139,76.980451,North Indian & Global,Premium,4.5,467,1,6.148468295917647,92.0,2.567201420878104,4.406719247264253,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0
ChIJkyB1U7lZqDsRRYny6oN-W9c,Eat Alley Cafe,Saibaba Colony,Coimbatore,11.021654,76.938685,North Indian & Global,Premium,4.2,782,1,6.663132695990803,70.0,3.898293659248846,4.9344739331306915,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
ChIJHQWlvAJZqDsRp0vf0KIv7cg,MIRAKO PIZZERRIA - Coimbatore (மிராகோ பீட்செரியா – கோயம்புத்தூர்),Seeranaickenpalayam,Coimbatore,11.014931,76.923203,Fast food & Quick bites,Not disclosed,4.8,156,1,5.056245805348308,87.0,4.742688628310493,3.5263605246161616,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ChIJGb35dt5ZqDsRGGLujWbeA9o,INDIAN MR.PIZZA,Illango Nagar,Coimbatore,11.024506,76.984186,Fast food & Quick bites,Not disclosed,4.8,285,1,5.655991810819852,87.0,4.152553715799485,3.5553480614894135,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ1zLd6BZZqDsRzcoy5o60hiY,Corner@58 - Gelato Ice Cream & Tea,R.S. Puram,Coimbatore,11.01122,76.95745,Bakery & Desserts,Not disclosed,4.6,278,1,5.631211781821365,104.0,1.8976858148428761,5.4510384535657,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1
ChIJo0A8NABZqDsRnkKqKkXkhDQ,Veera coffee bar,R.S. Puram,Coimbatore,11.00954,76.95298,Multi-cuisine / General,Not disclosed,4.5,18,1,2.9444389791664403,87.0,1.8985303334383767,5.484796933490655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ6_iOXQBZqDsRlmEOrXzNaTk,AL KARAMA RESTAURANT,R.S. Puram,Coimbatore,11.007682,76.955404,Multi-cuisine / General,Mid,4.0,147,0,4.997212273764115,77.0,1.5951009236723526,5.5134287461649825,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0
ChIJlTEGjQNZqDsRZIi2MreX9SM,The Village Hotel,R.S. Puram,Coimbatore,11.0085,76.956948,South Indian & Regional,Not disclosed,4.1,3472,0,8.152774052744075,28.0,1.6202000723908465,5.407171771460119,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ChIJwXEeIWVZqDsRenmXzXF288Q,ER Biriyani - Sasi Kadai,R.S. Puram,Coimbatore,11.0039,76.953683,Multi-cuisine / General,Not disclosed,4.6,1091,1,6.9957661563048505,66.41666666666667,1.3337561645509073,5.634789603169249,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ChIJv1KXGgBZqDsRIuAge4aqesM,Spicy Cafe,R.S. Puram,Coimbatore,11.016076,76.954601,Multi-cuisine / General,Budget,4.6,69,1,4.248495242049359,94.66666666666667,2.500675628869215,5.318119993844216,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1
ChIJm47tc5JZqDsRF-n2T-SM8KM,Tempt Asian,,,11.009445,76.966765,Multi-cuisine / General,Not disclosed,4.8,871,1,6.77078942390898,168.0,1.7514839757174177,5.0689042022202315,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
ChIJIXWmNABZqDsRvYkz6X701cU,A Square Briyani,Gandhipuram,Coimbatore,11.019367,76.965022,Multi-cuisine / General,Not disclosed,4.4,994,1,6.902742737158593,147.0,2.7821960368661838,5.313205979041787,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
ChIJEy9sEVRYqDsRT_seoxBC2qY,Hotel Cheap And Best,Cross Cut,Coimbatore,11.017899,76.968713,South Indian & Regional,Mid,4.1,5214,0,8.559294367434873,65.43333333333334,2.7109087790941038,5.135798437050262,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
ChIJCcJYm1VYqDsRx47WwjKxV38,Lallkudi Restaurant,Ram Nagar,Coimbatore,11.017025,76.964846,North Indian & Global,Not disclosed,3.6,845,0,6.740519359606223,84.0,2.5217546985674244,5.293304824724492,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
